Thigh_left_length,Calf_left_length,Thigh_right_length,Calf_right_length,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.24912261927666998,0.28496996740880287,0.26933075029252246,0.21502061540683476,MN8014,VT8020,20.531026123527322,16.813515983405157,WPG,WPG,0.853,0.897,0.101497926557086,0.36406765580731454,22.98692734494477,71.44646448734682,0.9100713024010125,1.2817818087186057,06fd7a9e,17.08048811678421,368.4,4.0,26.9
0.2356990862160277,0.25301889720560816,0.2622691897070632,0.24204715888544076,MN8014,MN8014,10.514889203427977,5.6312674872621225,CPG,SSPG,0.944,0.962,0.1055248660196364,0.3574250537460716,12.718118678599518,39.324009745706974,0.5965427992219308,1.236051498362606,3f141286,3.4587875064498785,525.0,6.3,33.5
0.2356990862160277,0.25301889720560816,0.2622691897070632,0.24204715888544076,MN8014,MN8014,10.514889203427977,5.6312674872621225,CPG,SSPG,0.944,0.962,0.1055248660196364,0.3574250537460716,16.212066681640078,39.324009745706974,0.5965427992219308,1.236051498362606,3f141286,3.4587875064498785,525.0,6.3,33.5
0.2356990862160277,0.25301889720560816,0.2622691897070632,0.24204715888544076,MN8014,MN8014,10.514889203427977,5.6312674872621225,CPG,SSPG,0.944,0.962,0.1055248660196364,0.3574250537460716,24.80004852396003,39.324009745706974,0.5965427992219308,1.236051498362606,3f141286,3.4587875064498785,525.0,6.3,33.5
0.2356990862160277,0.25301889720560816,0.2622691897070632,0.24204715888544076,MN8014,MN8014,10.514889203427977,5.6312674872621225,CPG,SSPG,0.944,0.962,0.1055248660196364,0.3574250537460716,21.14871866079356,39.324009745706974,0.5965427992219308,1.236051498362606,3f141286,3.4587875064498785,525.0,6.3,33.5
0.2356990862160277,0.25301889720560816,0.2622691897070632,0.24204715888544076,MN8014,MN8014,10.514889203427977,5.6312674872621225,CPG,SSPG,0.944,0.962,0.1055248660196364,0.3574250537460716,24.176571987186374,39.324009745706974,0.5965427992219308,1.236051498362606,3f141286,3.4587875064498785,525.0,6.3,33.5
0.25859789637112446,0.2793406228796741,0.2247295577461122,0.1823683917293637,U12,MN8014,7.992728040126512,4.7449012346056465,CPG,CPG,0.938,0.967,0.1084456861829015,0.30218331769761103,37.29250198857875,34.77612307122326,0.309435538199186,1.381314094409854,182df9e1,-0.16922370605213466,510.2,5.5,29.6
0.25859789637112446,0.2793406228796741,0.2247295577461122,0.1823683917293637,U12,MN8014,7.992728040126512,4.7449012346056465,CPG,CPG,0.938,0.967,0.1084456861829015,0.30218331769761103,38.36423204963434,34.77612307122326,0.309435538199186,1.381314094409854,182df9e1,-0.16922370605213466,510.2,5.5,29.6
0.25859789637112446,0.2793406228796741,0.2247295577461122,0.1823683917293637,U12,MN8014,7.992728040126512,4.7449012346056465,CPG,CPG,0.938,0.967,0.1084456861829015,0.30218331769761103,38.19729577615346,34.77612307122326,0.309435538199186,1.381314094409854,182df9e1,-0.16922370605213466,510.2,5.5,29.6
0.25859789637112446,0.2793406228796741,0.2247295577461122,0.1823683917293637,U12,MN8014,7.992728040126512,4.7449012346056465,CPG,CPG,0.938,0.967,0.1084456861829015,0.30218331769761103,37.93468889875155,34.77612307122326,0.309435538199186,1.381314094409854,182df9e1,-0.16922370605213466,510.2,5.5,29.6
0.25859789637112446,0.2793406228796741,0.2247295577461122,0.1823683917293637,U12,MN8014,7.992728040126512,4.7449012346056465,CPG,CPG,0.938,0.967,0.1084456861829015,0.30218331769761103,38.03655005606448,34.77612307122326,0.309435538199186,1.381314094409854,182df9e1,-0.16922370605213466,510.2,5.5,29.6
0.2759474276640278,0.2713756644858584,0.2206782817905004,0.2553275240004368,MN8014,MN8014,8.528499700123255,4.100452711717658,CPG,SSPG,0.956,0.964,0.13259645721462632,0.3009999356693449,25.308931246306162,22.94778855518184,0.2897693141218289,0.9970235869308504,d9370ecd,-1.069637209345517,513.6,4.3,35.0
