thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.1515740845329568,0.1506170951303787,U10,U10,6.0,6.0,SSPG,SSPG,0.0766172280705768,0.5654597145365717,3.981247297540672,-1.3964335353013946,2.0,119.4,5.2,50.0
0.15034999011020556,0.1522093187930631,U10,U10,6.0,6.0,SSPG,SSPG,0.0757820088337412,0.5782617232718212,5.728117443044304,-1.5194537921443332,5.0,100.3,5.4,49.0
0.1500005692552271,0.1500203459094687,U10,U10,6.0,6.0,SSPG,SSPG,0.0733692931636308,0.5773431049784192,5.339653316945245,-1.4934609322271013,4.0,105.4,5.6,50.0
0.15068403570045488,0.1501615738632348,U10,U10,6.0,6.0,SSPG,SSPG,0.075430491921889,0.5796539334449624,5.368433312283787,-1.4272804825625405,7.0,111.9,5.2,49.4
0.15020129762213233,0.1500104601808143,U10,U10,6.0,6.0,SSPG,SSPG,0.0739499064627764,0.5804785087838074,4.842900386159671,-1.4951134431547428,6.0,85.4,5.6,49.8
0.1507082514685722,0.1511819416489521,U10,U10,6.0,6.0,SSPG,SSPG,0.0743966302653633,0.5668982308641036,5.384496751450303,-1.5208104300366991,1.0,142.1,4.8,49.8
0.1501153322946272,0.1503866340392314,U10,U10,6.0,6.0,SSPG,SSPG,0.0742222486431216,0.5598821649816141,5.30262942038597,-1.507037228273966,1.0,91.9,5.3,49.7
0.15061079709461317,0.1501505839459281,U10,U10,6.0,6.0,SSPG,SSPG,0.0738371282863154,0.5555974232824409,5.143052999475656,-1.4234713152003973,5.0,90.3,4.9,49.4
0.15108102434461354,0.1517280363540971,U10,U10,6.0,6.0,SSPG,SSPG,0.0750575895947662,0.5785728088032177,5.034195984694576,-1.477940472325345,4.0,110.1,5.3,49.4
0.1503233852418281,0.1505138427070493,U10,U10,6.0,6.0,SSPG,SSPG,0.0733664672436068,0.5629333591167884,4.634824897560953,-1.4707829740037126,2.0,106.7,4.9,48.7
0.15011335041145893,0.1510630805081416,U10,U10,6.0,6.0,SSPG,SSPG,0.0737248155724651,0.5640491644446042,4.397823144812325,-1.424313319750157,5.0,153.2,5.0,49.5
0.1500067888580825,0.1507020127033407,U10,U10,6.0,6.0,SSPG,SSPG,0.0731815442397209,0.5741127584574149,4.204216867734808,-1.4971056218581609,7.0,143.5,5.1,49.2
0.1500963600165709,0.1504746865431724,U10,U10,6.0,6.0,SSPG,SSPG,0.0744127265224274,0.5673016749590436,4.551390340662173,-1.4373738473831372,1.0,125.9,5.1,49.5
0.15032413511302314,0.1505860391455514,U10,U10,6.0,6.0,SSPG,SSPG,0.0739087029806565,0.5793985535978723,4.473436133973402,-1.4670389551771843,4.0,153.3,5.2,49.6
0.15000061080845478,0.1505034045418599,U10,U10,6.0,6.0,SSPG,SSPG,0.0731025919413295,0.576282591914888,4.217698288604876,-1.4665854528561029,7.0,167.1,5.3,49.8
0.15000429077474736,0.1510324489693307,U10,U10,6.0,6.0,SSPG,SSPG,0.073930747562638,0.5852148444780503,4.381810186754239,-1.4977055265540224,2.0,160.4,5.3,49.4
0.15001650541221614,0.1510554974098671,U10,U10,6.0,6.0,SSPG,SSPG,0.073509165522862,0.5855422541215451,3.7002000741091017,-1.5001870743226768,2.0,191.1,5.4,49.4
0.1500476547576509,0.1511692743440241,U10,U10,6.0,6.0,SSPG,SSPG,0.0740135489155287,0.587235143031558,3.752649512505877,-1.463682700635047,7.0,196.6,5.2,49.3
0.15008502434904614,0.151167944845998,U10,U10,6.0,6.0,SSPG,SSPG,0.0736220361873816,0.5881697435059372,3.932151666439813,-1.4841879808222025,2.0,199.3,5.3,49.5
