Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.2384497353353718,0.2730442234306214,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0989283482445829,0.4178043332744121,5.65663406196634,0.039210309717663,5.7881958116481395e-16,14.368306057551896,0.2894049963678719,2.443493163580548e-17,f158d402,508.6,6.0,29.0
0.2384497353353718,0.2730442234306214,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0989283482445829,0.4178043332744121,5.65663406196634,0.039210309717663,7.873662774154762e-16,14.368306057551896,0.2894049963678719,2.443493163580548e-17,f158d402,508.6,6.0,29.0
0.2384497353353718,0.2730442234306214,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0989283482445829,0.4178043332744121,5.65663406196634,0.039210309717663,4.1519486756623864e-16,14.368306057551896,0.2894049963678719,2.443493163580548e-17,f158d402,508.6,6.0,29.0
0.2384497353353718,0.2730442234306214,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0989283482445829,0.4178043332744121,5.65663406196634,0.039210309717663,4.603636259496344e-16,14.368306057551896,0.2894049963678719,2.443493163580548e-17,f158d402,508.6,6.0,29.0
0.2384497353353718,0.2730442234306214,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0989283482445829,0.4178043332744121,5.65663406196634,0.039210309717663,7.881897999660496e-16,14.368306057551896,0.2894049963678719,2.443493163580548e-17,f158d402,508.6,6.0,29.0
0.2197764088462327,0.262897021867778,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0901938121907768,0.3242939769283697,4.128101441436105,-0.1327384677624512,9.11453057948875e-15,16.156099164298382,0.359329031380132,3.272061855662726e-16,d86e6ef2,644.7,5.7,30.2
0.2197764088462327,0.262897021867778,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0901938121907768,0.3242939769283697,4.128101441436105,-0.1327384677624512,6.013083882233125e-15,16.156099164298382,0.359329031380132,3.272061855662726e-16,d86e6ef2,644.7,5.7,30.2
0.2197764088462327,0.262897021867778,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0901938121907768,0.3242939769283697,4.128101441436105,-0.1327384677624512,7.486946488087458e-15,16.156099164298382,0.359329031380132,3.272061855662726e-16,d86e6ef2,644.7,5.7,30.2
0.2197764088462327,0.262897021867778,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0901938121907768,0.3242939769283697,4.128101441436105,-0.1327384677624512,6.702557228266342e-15,16.156099164298382,0.359329031380132,3.272061855662726e-16,d86e6ef2,644.7,5.7,30.2
0.2197764088462327,0.262897021867778,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0901938121907768,0.3242939769283697,4.128101441436105,-0.1327384677624512,6.6885762817412466e-15,16.156099164298382,0.359329031380132,3.272061855662726e-16,d86e6ef2,644.7,5.7,30.2
0.2539532018208499,0.2766971198017519,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0991312342843248,0.3968467495761198,4.694140182024046,-0.1500879201420164,7.845388653386502e-15,13.635199288776132,0.2957643145198493,2.920053752559361e-16,660f212e,559.6,5.4,31.1
0.2539532018208499,0.2766971198017519,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0991312342843248,0.3968467495761198,4.694140182024046,-0.1500879201420164,6.238427675830759e-15,13.635199288776132,0.2957643145198493,2.920053752559361e-16,660f212e,559.6,5.4,31.1
0.2539532018208499,0.2766971198017519,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0991312342843248,0.3968467495761198,4.694140182024046,-0.1500879201420164,4.270861814679566e-15,13.635199288776132,0.2957643145198493,2.920053752559361e-16,660f212e,559.6,5.4,31.1
0.2539532018208499,0.2766971198017519,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0991312342843248,0.3968467495761198,4.694140182024046,-0.1500879201420164,5.342950994234908e-15,13.635199288776132,0.2957643145198493,2.920053752559361e-16,660f212e,559.6,5.4,31.1
0.2539532018208499,0.2766971198017519,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0991312342843248,0.3968467495761198,4.694140182024046,-0.1500879201420164,6.853679125788181e-15,13.635199288776132,0.2957643145198493,2.920053752559361e-16,660f212e,559.6,5.4,31.1
0.2434026008444128,0.2261445752217943,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0979512121299409,0.339234952173994,5.60348501323856,-0.5230232696192572,1.3011829290419707e-14,12.069296767939282,0.2708396051905254,4.55235210791602e-16,cd90e0c1,483.5,6.2,37.4
0.2434026008444128,0.2261445752217943,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0979512121299409,0.339234952173994,5.60348501323856,-0.5230232696192572,1.3334507972261432e-14,12.069296767939282,0.2708396051905254,4.55235210791602e-16,cd90e0c1,483.5,6.2,37.4
