Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,target_v1,actual_v1,tracking_err1,energy1,target_v2,actual_v2,tracking_err2,energy2,target_v3,actual_v3,tracking_err3,energy3,total_tracking_error,total_energy,unique_id,ac1,ac2,ac3
0.2418106069366415,0.25679610671235614,MN8014,MN8014,11.0176182380506,22.654304510145636,CPG,WPG,0.08325777371519152,0.09922412853293502,1.5,1.585055282752338,0.007234401124080182,18.33453658520691,3.0,2.26710514925727,0.5371348622452085,18.3345365852069,4.5,2.206776339481325,5.258874757162672,18.334536585207015,20.04013964727404,73.33814634082763,ee398e27,190.0,4.0,23.5
0.24436981125175725,0.2681272863346773,MN8014,VT8020,14.84816566789404,12.320326683938204,WPG,WPG,0.1002301758397897,0.1223298700529925,1.5,6.743861381577212,27.49808218919687,62.76251355131922,3.0,7.4027646062946815,19.38433617844116,62.76251355131901,4.5,7.2962045159449715,7.818759694991052,62.762513551319095,56.519270416665435,251.0500542052763,97455530,108.7,5.2,23.5
0.2221673571873507,0.24941114665302658,U12,U12,12.160340740843326,26.911810466573797,WPG,WPG,0.10669171473204268,0.1298679901730847,1.5,0.7197581071414553,0.6087774113714848,61.55305357864742,3.0,0.7127586463998589,5.231473009618606,61.553053578644146,4.5,0.7100901027468904,14.363417029297077,61.553053578643215,47.26764070836185,246.21221431458153,7e07e650,200.6,4.3,22.4
0.21499262152889387,0.2900055611495068,U12,MN8014,20.96292888871376,27.833790805749388,WPG,WPG,0.09954286414543922,0.12190156697560063,1.5,1.743915950438533,0.05949499087833293,91.11353690772042,3.0,1.6026355716975136,1.9526273454851346,91.11353690771965,4.5,1.721637929902791,7.719295792554848,91.11353690772121,26.252543671529757,364.4541476308789,11bfbb67,180.7,3.0,13.9
0.23229327356730078,0.2629128579569444,U12,MN8014,21.80916838025822,24.563625276179767,WPG,WPG,0.08190129701022504,0.10862042960270972,1.5,0.8635286614506502,0.405095764794801,47.70484614762756,3.0,0.8768491567572669,4.507769503162329,47.704846147627606,4.5,0.881680137920201,13.092238624321176,47.704846147627606,42.729285250822926,190.81938459051014,75a0acb1,93.0,4.6,20.4
0.24064805577712878,0.25120976382716104,U12,VT8020,16.34241364881613,29.02206483082809,WPG,WPG,0.08618122294516598,0.11298554349682347,1.5,1.0287515994328278,0.222075055037118,54.230159583152776,3.0,1.0153513291171192,3.938830346837185,54.230159583152776,4.5,1.0302230465190025,12.039352106907874,54.23015958315278,39.08239428029489,216.9206383326111,32ab9c9d,99.5,3.4,26.4
0.23176716721338078,0.2524659494074736,MN8014,VT8020,15.617006424074754,19.987928927760194,WPG,WPG,0.07992916823219233,0.10239536990914137,1.5,3.1677215817802007,2.7812952743354544,36.50193548483711,3.0,3.680721354597473,0.4633815626050184,36.50193548483809,4.5,3.587862783606821,0.8319943015294969,36.501935484837844,10.171783353541617,146.00774193935052,e3f9afce,109.9,4.1,21.6
0.2081890213569266,0.2913593663109283,MN8014,MN8014,11.401564260218178,17.969189653094762,WPG,WPG,0.09089341983656113,0.12230451596420708,1.5,8.939832785341876,55.351111873847856,238.8422424995537,3.0,9.323078212102558,39.98131807636609,238.84224249955093,4.5,9.551092496166069,25.513535404825166,238.842242499558,133.08229730972675,955.3689699982134,0700fd60,171.2,3.3,24.2
0.2360952010619955,0.2724313449692056,MN8014,MN8014,18.0020340866413,20.24878794935101,WPG,WPG,0.08433278344512138,0.10906985171509523,1.5,3.716854814217115,4.9144452673176,14.08092921781195,3.0,3.7149457767490506,0.5111474636913033,12.4990613464787,4.5,3.8359939512749044,0.44090403274351403,12.396592061730566,10.290861893715517,51.37317468775186,6c6c23bc,121.3,3.7,22.4
0.24430490911725938,0.28174477926548736,U12,VT8020,16.759610949069163,18.736333904099475,WPG,WPG,0.08813863653826579,0.10063520531101498,1.5,3.049831801661528,2.401978613441418,23.712653196885768,3.0,3.0914885865968844,0.008370161477495619,19.4755784870508,4.5,3.1155746719674053,1.9166334888981573,20.134639960145154,11.712886722730662,83.45751160422658,351fbaa4,182.2,3.9,24.4
