Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.21076689377825014,0.2729124760341367,U8,U10,12.351653869626128,16.703294058474548,CPG,WPG,0.12001455347870528,0.10943609532702647,10.901128198353769,87.87725761789991,0.47851251294167524,0.5892238313485586,0e586b7d,139.1,5.2,31.2
0.23721844652946134,0.26567755536404525,U8,U10,10.13568655292409,16.80587574617668,CPG,WPG,0.11355934201024243,0.11884626970360117,24.633753624102344,93.7650138216894,0.432124061741232,1.2654159756521803,2ab32852,173.5,4.5,25.4
0.2175976290108584,0.26456961999742795,U8,U10,8.974089337423724,18.741681604425356,CPG,WPG,0.12089205813264953,0.10674513446777405,25.436001802093948,109.10280191347844,0.404727685176429,1.276474541500937,82021cc3,170.7,5.1,25.6
0.2220232797576076,0.2779304520323548,U8,U8,5.612887245170741,15.852161134919974,CPG,WPG,0.11681135204871101,0.10665675852383998,21.475625218762005,49.7723799671487,0.3325486704797934,1.0360393307841251,6b418350,208.6,5.5,29.7
0.21396378569495347,0.2578720785173412,U8,U10,13.500371979253408,20.889087544716705,WPG,WPG,0.11549051164961133,0.12959008060590782,30.952432816646468,135.7841931154513,0.005081471534138724,0.8655942934104317,3f733b9b,162.0,3.8,32.3
0.21893055825280394,0.2546423632207807,U8,U10,8.800217360545224,16.614935070069656,CPG,WPG,0.11389408124083793,0.11570996665499886,25.64947460618467,103.65547865836596,0.1247014170260282,0.9622870387090208,ccbf4a83,208.6,5.4,31.1
0.24058997910977742,0.29521931371300647,U8,U10,12.107333596541057,20.083139831342994,WPG,WPG,0.12119381844794978,0.10959979778617929,27.223349345952315,251.83739462886052,0.3434508089926307,1.473816194375691,3c387255,154.9,5.3,29.3
0.21049958382205522,0.2745696172842551,U8,U8,8.953877228314305,22.525642514203547,CPG,WPG,0.120364553173457,0.11334634464887337,15.750818637131822,109.67248581443725,0.42954786041375975,1.0312208060859642,0487ac4e,148.2,4.1,29.1
0.22930190266075418,0.24136730901303255,U8,U10,12.288178302449767,20.871024587945488,WPG,WPG,0.11345779973350559,0.12519605815529727,13.475700838854449,92.69152779455709,0.38151785067452204,0.8534730906333476,cde7ed2d,164.1,4.9,35.1
0.21896276695480388,0.2591998218365329,U8,U10,6.966928453997912,20.419861702136373,CPG,WPG,0.1249529194863347,0.11477801826853531,25.505376342918368,121.63619772766899,0.3676898629409766,1.3037203921469784,f02a9ac5,158.3,4.3,31.7
0.20904151431070647,0.27462620714440333,U8,U10,5.380968075885086,11.629334740246133,CPG,WPG,0.10860082115332753,0.1339176810145743,20.470116514824092,106.33966456068131,0.35713278290100814,1.0625973029589832,f2503ff1,178.7,4.4,28.5
0.21716676185368733,0.2662588865118033,U8,U10,11.00244085706565,16.49815627752306,CPG,WPG,0.10668834234958641,0.12108447587373543,31.052745764502156,111.18226771856534,0.15761285178292322,1.2559384802556386,09d7dedc,162.2,4.9,30.2
0.20720777661697523,0.2631874063902856,U8,U10,9.302581472279844,23.19916920036394,CPG,WPG,0.11959996962015047,0.12131004213535192,31.381414863274696,178.10831729525873,0.16973368478476264,1.2495541802204864,a3de01ff,199.6,5.1,34.9
0.2224136367579901,0.272721933661913,U8,U8,13.536430673224226,13.966301462758388,WPG,WPG,0.11262830988838742,0.12683548343692846,3.4058919980395808,39.022945905371024,0.5191453001834448,0.19154114830436142,9b41dbcc,161.0,5.1,32.9
0.25055431630161246,0.2643182606037337,U8,U10,8.591396516579502,17.923910577609046,CPG,WPG,0.10740105747243904,0.1255895155720964,3.2150444963400235,78.46297436410879,0.14620076684784308,0.9493421062642629,cbca41fb,222.9,3.7,31.9
0.19540153208140043,0.25774788708153556,U8,U8,14.26145288814414,21.21032741759537,WPG,WPG,0.11727349454332289,0.11904338770392552,6.079558330284321,155.7927847052125,0.47287017771296214,0.36571966215905366,f8e84c42,140.0,4.7,28.3
0.22145034450776796,0.25434961856301375,U8,U10,8.10349896182689,19.971343797941596,CPG,WPG,0.11696322665225047,0.10786160720450369,21.007662361665343,51.353815827445814,0.10889157840378068,0.9065045841158506,6b0463a1,148.1,4.9,33.7
0.23231915067459008,0.26548115305905606,U8,U10,7.84639014333214,15.069148448874165,CPG,WPG,0.11027600772127827,0.11354147719573617,22.944194859911228,91.3528406852644,0.39344373437822655,1.3151037821022697,060121f0,173.8,4.6,27.5
0.21830297389061215,0.2662242439062699,U8,U10,12.840311248813599,20.324803657300613,WPG,WPG,0.11031958874342615,0.12319652374150358,30.64060250708446,132.52686119586394,0.17272862462911936,1.415911097031381,7d67fbbb,162.0,4.4,30.2
