thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.2065568817290933,0.28441098651318963,MAD_M6C12,U10,45.517592501952116,16.527688951278,WPG,WPG,0.10589179789863942,0.14389358994782364,0,19.747345115411,58.3,4.6,10.8
0.1947513987879562,0.27153325643977594,MAD_M6C12,U10,46.16636661771037,20.68229890893918,WPG,WPG,0.0853049894929693,0.15323254770175962,2,14.87978579360582,55.2,4.9,10.8
0.18704339030255857,0.2631039481022676,MAD_M6C12,U10,46.11841700386939,11.888152105558795,WPG,WPG,0.09485673247150202,0.1312911698747632,5,17.596998358891053,71.1,5.2,10.5
0.18767800839151697,0.26983030067264024,MAD_M6C12,U10,42.57571796663592,14.06746096306307,WPG,WPG,0.09416851575084254,0.1404179724799174,1,12.96495570260092,51.4,4.4,11.3
0.17614010985272083,0.27197432639857055,MAD_M6C12,U10,44.18971448266953,16.753801204068704,WPG,WPG,0.09573994345075351,0.12581125654781944,2,12.418405530225645,50.7,4.5,11.6
0.17832352975329346,0.28385820276889406,MAD_M6C12,U10,46.118724851913456,15.889731249639546,WPG,WPG,0.09320466032939029,0.13584497110153446,4,15.889149831593855,50.1,4.5,11.4
0.18996976477999444,0.27647264636370145,MAD_M6C12,U10,50.053063793587825,13.444270582892972,WPG,WPG,0.1023523581746458,0.13991376920911258,0,14.982860196026618,53.7,5.0,11.5
0.1839324194309342,0.2821844298324946,MAD_M6C12,U10,45.20891563656315,16.883659794273605,WPG,WPG,0.09440079600563828,0.13755816790599285,6,17.02892479505242,56.6,5.2,13.5
0.1947190074070636,0.2772527886087913,MAD_M6C12,U12,50.694458873002944,16.85825503651574,WPG,WPG,0.08883709645916574,0.14359070702610274,4,17.30418336904721,82.6,5.0,12.9
0.1920922107336535,0.2863556794870856,MAD_M6C12,U10,45.212743963775345,15.268009684613299,WPG,WPG,0.0862649166053784,0.14602222043226967,7,14.402888546416817,53.8,5.0,12.9
0.192930448042041,0.28127070596751635,MAD_M6C12,U10,45.32565821191458,15.959362894426475,WPG,WPG,0.08421419547186008,0.15240571511106638,2,13.198385447577571,55.5,4.8,10.1
0.18680012748577546,0.28682985655023563,MAD_M6C12,U10,47.31037001255329,14.938200906740015,WPG,WPG,0.08141614746761183,0.13708721686677827,4,14.445219637109876,54.7,5.3,10.7
0.18601438813374854,0.27573170404871494,MAD_M6C12,U10,47.69719635537118,15.403622098995195,WPG,WPG,0.08034181823783593,0.16392321860714637,4,13.942763712655106,50.4,5.4,10.2
0.18523458536713835,0.28373283316022,MAD_M6C12,U10,47.39337095962126,15.97161394407071,WPG,WPG,0.08589069883015366,0.1418157640913996,2,12.638096526889655,50.5,5.1,10.5
0.18304220331693924,0.2764074846302115,MAD_M6C12,U10,47.78152355828733,14.936168365894174,WPG,WPG,0.0812497001855355,0.152430296706581,6,13.857594190105386,50.6,4.6,10.5
0.17459732820344415,0.27822485257460927,MAD_M6C12,U10,53.59662427781699,15.06147631930201,WPG,WPG,0.09289252591461036,0.15166351994520957,6,11.905087330223488,51.7,4.1,10.6
0.17902243256827352,0.2795875743737175,MAD_M6C12,U10,50.85671622218787,15.871109845624266,WPG,WPG,0.09013295826410281,0.15106151958649316,7,16.61969772186561,52.3,4.4,10.1
0.18326477814125863,0.27623220316823716,MAD_M6C12,U10,52.10206277967309,18.54044761125919,WPG,WPG,0.08691796171540081,0.15070324108801203,2,14.122124744948428,50.2,4.7,10.1
0.17273779933366418,0.2774584955518819,MAD_M6C12,U10,52.26285767087985,15.459390639610586,WPG,WPG,0.08747278294261517,0.1466302982910418,1,15.19936043298242,50.2,4.2,10.0
0.17861312125516482,0.2725571365554338,MAD_M6C12,U10,55.336364628779776,15.768794739180377,WPG,WPG,0.08723454687714932,0.15828952206723723,2,14.016139320648286,51.2,3.7,10.1
0.16289013862689872,0.27508342407118447,MAD_M6C12,U10,54.8253294287927,15.177700885330498,WPG,WPG,0.09184034715855463,0.14108325415562503,7,14.231530574323795,50.0,3.9,10.1
