thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,total_tracking_error,total_energy,cost,unique_id,ac1,ac2,ac3
0.22857345829034617,0.24963821992119734,MN8014,VT8020,13.857960887398193,7.372993935490725,WPG,CPG,0.10744158788806805,0.12251372972661495,17.307043613221687,281.72067741911786,45.479111355133476,30f4069c,168.2,4.8,28.9
0.2063530099186903,0.23524446171437308,U12,MN8014,16.78273313824143,5.908863217862489,WPG,SSPG,0.11552391957199312,0.13640340132291834,44.38482751442503,541.3033046119424,98.51515797561927,a982cfe0,162.2,3.3,30.3
0.24317295557630064,0.26063949811778764,U12,MN8014,15.150819030588542,21.007711139156623,WPG,WPG,0.09553442153255895,0.08210910795780041,14.527095109660797,71.5222546129995,21.679320570960748,0b37ed99,207.3,4.2,31.6
0.23642532549393128,0.22721657643177093,U12,MN8014,13.211775571911666,12.63591963347682,WPG,WPG,0.10124918514568934,0.12247214409841337,75.76211610017066,352.69934665032184,111.03205076520285,984dae77,170.0,4.0,25.6
0.2321473999487554,0.2394013186345082,MN8014,VT8020,19.01232301980869,5.934303697042366,WPG,SSPG,0.0993253905404049,0.11903196344595147,67.5,4000000.0,400067.5,d2258adb,143.7,4.7,28.5
0.2813914771669877,0.23582249386870152,U12,MN8014,10.477479570404551,5.671754240632988,CPG,SSPG,0.09827016555563903,0.14846546316961218,67.5,4000000.0,400067.5,a888307a,154.4,6.4,24.5
0.2547566796956137,0.24176708755665055,U12,MN8014,21.39941781954196,20.189948914159483,WPG,WPG,0.10562785050478721,0.10567157946941297,12.734862701994578,234.33585847249464,36.16844854924404,a40eed06,168.1,4.7,29.6
0.25100712234391004,0.2447591005507363,U12,MN8014,23.089615124614465,9.84979447446253,WPG,CPG,0.0960372367081844,0.11251649040841749,36.044629321786076,118.4977012835402,47.8943994501401,e7d45acc,192.7,5.8,24.0
0.24773472395399543,0.24941455166976662,U12,VT8020,11.36235823489138,11.383410297985568,CPG,WPG,0.09206599374356217,0.11429452103173322,63.69152501222078,170.14361779886056,80.70588679210684,1b142073,196.3,3.2,29.6
0.2255881166646237,0.25297674050070756,U12,MN8014,16.8554551102748,21.43660815011376,WPG,WPG,0.09159887805226906,0.09187274054096203,11.124513637381504,95.44703609103806,20.66921724648531,cf3c9ad0,183.0,3.9,28.4
0.23247622829442785,0.23743505373477108,U12,MN8014,9.286402015264525,19.627827321565537,WPG,WPG,0.0985549083986738,0.09682008738691635,63.92259459201116,706.3330278214319,134.55589737415434,fa07d743,273.5,4.0,30.2
0.23278070965667574,0.2440521472362214,MN8014,MN8014,15.021521389121027,18.628343593906227,WPG,WPG,0.1106409568673302,0.1083811156185088,21.40889761349663,132.29591969921734,34.63848958341836,d586145a,173.2,4.4,25.6
0.23169569661176054,0.24335976347653437,U12,VT8020,14.95448910091064,12.22339737941792,WPG,WPG,0.09669193867714009,0.10531332416878093,81.53544463309358,339.32134820116306,115.46757945320988,5ddc6b08,258.0,4.6,26.4
0.21178428085760959,0.26259810247621473,MN8014,VT8020,11.973916370623455,21.10058924829319,CPG,WPG,0.10022314678620953,0.09839753143296381,314.9020791550972,276.70139624526325,342.57221877962354,e4ef20af,193.6,5.5,26.8
0.2353609949082547,0.23539722194794624,U12,MN8014,22.388355619094384,24.66417757152561,WPG,WPG,0.10715710668649475,0.07884449124965484,32.69991930634827,48.36258261375443,37.53617756772371,c155484c,166.6,4.3,24.0
0.24599768430600594,0.2801617161465401,MN8014,MN8014,12.090714576286764,21.909707379351694,WPG,WPG,0.09928948393901357,0.11975765492665466,116.85286212890911,436.4958971653639,160.5024518454455,eabc1e73,210.2,3.4,22.0
0.2338133352230588,0.2521938701818044,U12,VT8020,12.263232038602915,28.64009448367915,WPG,WPG,0.09744682629128787,0.10040857767976323,56.29617884223688,156.0718806534788,71.90336690758475,5333250a,203.2,2.8,24.2
0.218942260342735,0.2167090786815479,U12,MN8014,22.25568157141395,20.333954654172565,WPG,WPG,0.0955602568908239,0.08507808972484662,28.53580708237223,367.113385793977,65.24714566176993,5f2aa89a,191.3,4.3,24.2
0.20889151932138822,0.234211876341284,U12,MN8014,9.925278077216118,26.07141241253349,WPG,WPG,0.090723716928314,0.09744319278515526,14.687393048884127,666.5521701890577,81.3426100677899,21a2bdaa,266.0,3.5,28.7
0.21792303212770958,0.2424259711000072,MN8014,MN8014,17.025964608683154,32.2961641304745,WPG,WPG,0.09665929894806771,0.10251027362388195,51.17220375332109,456.3041766471203,96.80262141803313,477be58d,213.7,4.2,29.7
0.23323029608992435,0.24503933511333448,U10,MN8014,11.250640257840997,29.526602767977202,CPG,WPG,0.10061550568314037,0.11302458572804817,14.086764924138949,900.7255849008209,104.15932341422103,698283ed,145.4,5.2,29.8
0.26116528812706796,0.24371436085752338,U10,MN8014,9.428273275047218,17.00822295381946,CPG,WPG,0.08961884052597091,0.10856884259177599,132.90713318255922,301.03585536317803,163.01071871887703,1f221f89,186.1,5.5,28.3
0.24491305528847684,0.20585131703742882,U12,MN8014,16.132187556706292,27.43426676198306,WPG,WPG,0.10276372603439729,0.0970471488111728,30.243488902504197,585.6740923019208,88.81089813269628,9787f24c,205.5,5.5,21.6
0.24362937773734517,0.2093660421432804,U12,MN8014,18.71063205154564,10.116121689602595,WPG,CPG,0.10738069846774083,0.0918710256846069,228.32670099194263,195.0630098062897,247.8330019725716,696f1d2c,137.4,4.7,27.5
0.23865170946340236,0.2447974668369555,U12,U12,15.529682751444726,20.210900119309883,WPG,WPG,0.10084878537117875,0.07533999676264266,41.56395479503078,20.6897760909466,43.63293240412544,5a3ca363,136.6,2.1,20.5
0.2086043695744002,0.22682061576508974,MN8014,MN8014,25.21111773095617,32.691894167473606,WPG,WPG,0.11097289571050471,0.09509990595640504,10.67116500626351,132.27497004221092,23.898662010484603,a5a8359c,153.7,3.4,16.8
0.2319195534001119,0.25204909108601514,U12,MN8014,25.1699253128777,21.136199386708423,WPG,WPG,0.10278826041000644,0.07715790368503296,69.00184779673056,257.84734705022174,94.78658250175273,ee05003a,121.4,2.9,22.7
0.242592209948296,0.25754646531933456,MN8014,MN8014,22.04640823215111,22.157922292487584,WPG,WPG,0.09165237630339182,0.07424739257146691,11.071347538934083,92.3514930454548,20.306496843479565,c6c2021b,255.4,5.0,25.9
0.2196741860790227,0.22753040017753717,U12,MN8014,26.914964373504464,18.891536983329598,WPG,WPG,0.09096321607162547,0.0749111164398349,19.502493531807445,234.97600027080534,43.00009355888798,19efc669,157.7,3.1,23.8
0.22568426128750874,0.2641013117938817,U12,MN8014,23.476765948170055,23.340770256107486,WPG,WPG,0.11730762935735994,0.11143594514016625,17.15115831749835,345.60492901563174,51.71165121906152,242ce8a1,243.3,3.6,23.5
0.233559341774576,0.26328052222947845,MN8014,U12,25.831101277242155,33.25514379453019,WPG,WPG,0.09821004068993433,0.06539546931441434,55.71540968424031,45.50218370945349,60.265628055185665,e63fd7a6,196.4,3.7,23.2
0.21933403998926576,0.25256991179072086,U12,MN8014,29.550079251327194,26.115785797330123,WPG,WPG,0.10402002050068229,0.07306467456335725,21.239297651892414,97.75988479282728,31.015286131175145,98534b7e,202.8,3.7,12.9
0.21209969602878037,0.23697587567169937,U12,MN8014,27.10214427816664,15.495587573196852,WPG,WPG,0.09404133753082161,0.0758466797225866,14.101578321460481,80.64486783707578,22.16606510516806,4e6f7579,185.4,4.8,24.6
0.2461608093233647,0.2448418320890295,MN8014,MN8014,17.512981285950225,16.048714211263512,WPG,WPG,0.10247152342069885,0.10057227929403229,9.868502850663816,94.14375850867415,19.28287870153123,b2ac0668,173.8,4.0,25.5
