motor,target_ratio,actual_ratio,gearbox,mass,efficiency,cost,ratio_error
VT8020,35.6,35.65,WPG,1.806,0.799,0.0606227231302601,0.04999999999999716
VT8020,35.7,35.714285714285715,WPG,1.699,0.791,0.0306099721037544,0.014285714285712459
VT8020,35.8,35.714285714285715,WPG,1.699,0.791,0.0306099721037544,0.08571428571428186
VT8020,36.0,36.0,WPG,1.856,0.869,0.0300689223977269,0.0
VT8020,36.4,36.41666666666666,WPG,1.67,0.787,0.0238567299346498,0.016666666666658614
VT8020,36.5,36.41666666666666,WPG,1.67,0.787,0.0238567299346498,0.08333333333334281
VT8020,36.7,36.75,WPG,1.685,0.72,0.0737178572280454,0.04999999999999716
VT8020,36.8,36.833333333333336,WPG,1.915,0.842,0.0675291617868719,0.033333333333338544
VT8020,36.9,36.833333333333336,WPG,1.915,0.842,0.0675291617868719,0.06666666666666288
VT8020,37.0,37.0,WPG,1.881,0.809,0.0783166488899625,0.0
VT8020,37.1,37.142857142857146,WPG,2.02,0.881,0.0763368148496037,0.04285714285714448
VT8020,37.2,37.142857142857146,WPG,2.02,0.881,0.0763368148496037,0.05714285714285694
VT8020,37.5,37.5925925925926,WPG,1.937,0.849,0.0705263732140171,0.09259259259260233
VT8020,37.6,37.5925925925926,WPG,1.937,0.849,0.0705263732140171,0.007407407407399091
VT8020,37.7,37.8,WPG,2.046,0.845,0.1090358562353943,0.09999999999999432
VT8020,37.8,37.8,WPG,2.046,0.845,0.1090358562353943,0.0
VT8020,37.9,37.92307692307692,WPG,1.876,0.681,0.1629589076257549,0.02307692307692122
VT8020,38.0,38.0,WPG,2.008,0.686,0.203260948898628,0.0
VT8020,38.2,38.266666666666666,WPG,1.993,0.755,0.1517766121772444,0.06666666666666288
VT8020,38.3,38.266666666666666,WPG,1.993,0.755,0.1517766121772444,0.03333333333333144
VT8020,38.4,38.4,WPG,1.866,0.746,0.1156927379152409,0.0
VT8020,38.5,38.5,WPG,1.854,0.804,0.0733441756486985,0.0
VT8020,38.6,38.63636363636363,WPG,1.951,0.8,0.1074103774311038,0.03636363636363171
VT8020,38.7,38.63636363636363,WPG,1.951,0.8,0.1074103774311038,0.06363636363636971
VT8020,38.8,38.78787878787879,WPG,1.96,0.812,0.1029194135286791,0.012121212121208202
VT8020,38.9,38.86363636363637,WPG,2.067,0.847,0.1147355056871726,0.03636363636363171
VT8020,39.0,39.0,WPG,1.757,0.791,0.0497870945073711,0.0
VT8020,39.1,39.08571428571429,WPG,1.933,0.859,0.0626062529928624,0.014285714285712459
VT8020,39.4,39.48,WPG,2.129,0.868,0.1211518914403443,0.0799999999999983
VT8020,39.5,39.51020408163265,WPG,2.092,0.886,0.0966990410371672,0.010204081632650741
VT8020,39.6,39.66666666666666,WPG,1.948,0.854,0.070874016317612,0.06666666666665577
VT8020,39.7,39.66666666666666,WPG,1.948,0.854,0.070874016317612,0.03333333333334565
VT8020,40.0,40.0,WPG,1.843,0.831,0.051457143269459,0.0
VT8020,40.1,40.11111111111112,WPG,1.959,0.87,0.063771945677005,0.011111111111119953
VT8020,40.2,40.11111111111112,WPG,1.959,0.87,0.063771945677005,0.08888888888888147
VT8020,40.3,40.375,WPG,1.962,0.84,0.0850576975976223,0.07500000000000284
VT8020,40.4,40.375,WPG,1.962,0.84,0.0850576975976223,0.02499999999999858
VT8020,40.6,40.61111111111112,WPG,2.122,0.813,0.1551371416366532,0.011111111111119953
VT8020,40.7,40.61111111111112,WPG,2.122,0.813,0.1551371416366532,0.08888888888888147
VT8020,41.0,41.0,WPG,2.14,0.843,0.1417632069338181,0.0
VT8020,41.2,41.25,WPG,1.97,0.799,0.1148341293784531,0.04999999999999716
VT8020,41.3,41.333333333333336,WPG,1.919,0.797,0.099466064793977,0.033333333333338544
VT8020,41.4,41.36363636363637,WPG,2.014,0.8,0.1281928294603787,0.03636363636363171
VT8020,41.5,41.53846153846154,WPG,1.943,0.728,0.1533416680234088,0.0384615384615401
VT8020,41.6,41.6,WPG,2.027,0.81,0.1263733998386172,0.0
VT8020,41.7,41.6875,WPG,1.896,0.794,0.0933510487762614,0.012500000000002842
VT8020,41.8,41.8,WPG,2.152,0.845,0.1441000507978241,0.0
VT8020,41.9,41.888888888888886,WPG,1.841,0.795,0.0748902213554328,0.011111111111112848
VT8020,42.0,42.0,WPG,2.045,0.752,0.1707419718358177,0.0
VT8020,42.1,42.16666666666666,WPG,2.172,0.878,0.1282962146700497,0.06666666666665577
VT8020,42.2,42.16666666666666,WPG,2.172,0.878,0.1282962146700497,0.03333333333334565
VT8020,42.4,42.42857142857143,WPG,1.871,0.791,0.0872147186239988,0.028571428571432023
VT8020,42.5,42.42857142857143,WPG,1.871,0.791,0.0872147186239988,0.0714285714285694
VT8020,42.6,42.66666666666666,WPG,1.899,0.8,0.0906672937659459,0.06666666666665577
VT8020,42.7,42.66666666666666,WPG,1.899,0.8,0.0906672937659459,0.03333333333334565
VT8020,42.9,42.93333333333333,WPG,2.191,0.865,0.14317112671615,0.03333333333333144
VT8020,43.0,43.0,WPG,2.192,0.862,0.1456717066909248,0.0
VT8020,43.2,43.27272727272727,WPG,2.199,0.812,0.1819876081971586,0.07272727272727053
VT8020,43.3,43.27272727272727,WPG,2.199,0.812,0.1819876081971586,0.027272727272723785
VT8020,43.4,43.42857142857143,WPG,2.2,0.859,0.1506839935309135,0.028571428571432023
VT8020,43.5,43.5,WPG,1.973,0.679,0.1962126554952949,0.0
VT8020,43.7,43.75,WPG,2.048,0.804,0.137091604311644,0.04999999999999716
VT8020,43.8,43.75,WPG,2.048,0.804,0.137091604311644,0.04999999999999716
VT8020,44.0,44.0,WPG,2.247,0.621,0.325372070960497,0.0
VT8020,44.1,44.18181818181818,WPG,2.08,0.8,0.1501428188890191,0.08181818181817846
VT8020,44.2,44.2,WPG,1.974,0.747,0.1510586755506049,0.0
VT8020,44.3,44.333333333333336,WPG,2.1,0.751,0.1898819906685964,0.033333333333338544
VT8020,44.4,44.4,WPG,2.059,0.854,0.1072616521623963,0.0
VT8020,44.5,44.44444444444444,WPG,2.229,0.87,0.1529275432610819,0.055555555555557135
VT8020,44.9,44.92857142857143,WPG,2.07,0.836,0.1228848389510549,0.028571428571432023
VT8020,45.0,45.0,WPG,1.964,0.794,0.115720113081704,0.0
VT8020,45.1,45.03703703703704,WPG,2.072,0.807,0.1428649287813458,0.06296296296296333
VT8020,45.3,45.333333333333336,WPG,2.081,0.831,0.1297823386271183,0.033333333333338544
VT8020,45.4,45.333333333333336,WPG,2.081,0.831,0.1297823386271183,0.06666666666666288
VT8020,45.7,45.70588235294117,WPG,2.16,0.684,0.2542860223728566,0.005882352941164015
VT8020,45.8,45.81818181818182,WPG,1.993,0.725,0.1717897595715043,0.018181818181822962
VT8020,45.9,45.81818181818182,WPG,1.993,0.725,0.1717897595715043,0.08181818181817846
VT8020,46.0,46.0,WPG,1.943,0.791,0.1109252785852052,0.0
VT8020,46.3,46.31578947368421,WPG,2.258,0.619,0.3301731482258219,0.01578947368421524
VT8020,46.4,46.46666666666667,WPG,2.138,0.81,0.1629855982857124,0.06666666666666998
VT8020,46.5,46.46666666666667,WPG,2.138,0.81,0.1629855982857124,0.03333333333333144
VT8020,46.7,46.76923076923077,WPG,2.321,0.815,0.2200568729546328,0.06923076923076366
VT8020,46.8,46.76923076923077,WPG,2.321,0.815,0.2200568729546328,0.03076923076923066
VT8020,47.0,47.09090909090909,WPG,2.122,0.749,0.1985625868019824,0.09090909090909349
VT8020,47.1,47.09090909090909,WPG,2.122,0.749,0.1985625868019824,0.009090909090907928
VT8020,47.2,47.22222222222222,WPG,1.904,0.673,0.1775095869249904,0.02222222222221859
VT8020,47.3,47.30769230769231,WPG,2.189,0.752,0.2183625521229619,0.007692307692309441
VT8020,47.4,47.30769230769231,WPG,2.189,0.752,0.2183625521229619,0.09230769230769198
VT8020,47.5,47.5,WPG,2.044,0.679,0.2197137765052713,0.0
VT8020,47.6,47.66666666666666,WPG,2.047,0.744,0.1768003150445861,0.06666666666665577
VT8020,47.7,47.66666666666666,WPG,2.047,0.744,0.1768003150445861,0.03333333333334565
VT8020,48.0,48.0,WPG,2.341,0.859,0.1969481560659488,0.0
VT8020,48.2,48.22222222222222,WPG,2.021,0.796,0.133974862891953,0.02222222222221859
VT8020,48.3,48.22222222222222,WPG,2.021,0.796,0.133974862891953,0.07777777777777573
VT8020,48.4,48.4375,WPG,2.036,0.795,0.1395418474915248,0.03750000000000142
VT8020,48.5,48.4375,WPG,2.036,0.795,0.1395418474915248,0.0625
VT8020,48.6,48.57142857142857,WPG,2.062,0.801,0.1440192058534728,0.028571428571432023
VT8020,49.0,49.0,WPG,2.413,0.757,0.2893154282982011,0.0
VT8020,49.1,49.1764705882353,WPG,2.261,0.684,0.2878295577450505,0.07647058823529562
VT8020,49.2,49.1764705882353,WPG,2.261,0.684,0.2878295577450505,0.0235294117647058
VT8020,49.3,49.333333333333336,WPG,2.174,0.804,0.178326730254032,0.033333333333338544
VT8020,49.4,49.4,WPG,2.188,0.854,0.1496660353054432,0.0
VT8020,49.6,49.61111111111112,WPG,2.403,0.813,0.2478920336152277,0.011111111111119953
VT8020,49.7,49.71428571428572,WPG,1.989,0.737,0.1627703517724136,0.014285714285719564
VT8020,49.8,49.875,WPG,2.392,0.84,0.2265120062435822,0.07500000000000284
VT8020,49.9,49.875,WPG,2.392,0.84,0.2265120062435822,0.02499999999999858
VT8020,50.0,50.0,WPG,2.384,0.843,0.2222270589504213,0.0
VT8020,50.1,50.142857142857146,WPG,2.201,0.836,0.1662235658407153,0.04285714285714448
VT8020,50.2,50.142857142857146,WPG,2.201,0.836,0.1662235658407153,0.05714285714285694
VT8020,50.3,50.285714285714285,WPG,1.872,0.666,0.1714889740048601,0.014285714285712459
VT8020,50.4,50.4,WPG,2.205,0.747,0.2270816778732498,0.0
VT8020,51.0,51.0,WPG,2.223,0.831,0.1763950316210463,0.0
VT8020,51.6,51.6,WPG,2.43,0.81,0.2592768565487886,0.0
VT8020,51.7,51.7,WPG,2.446,0.863,0.2294215523965316,0.0
VT8020,51.8,51.7,WPG,2.446,0.863,0.2294215523965316,0.09999999999999432
VT8020,52.0,52.0,WPG,2.096,0.741,0.1952329584942439,0.0
VT8020,52.7,52.8,WPG,2.475,0.859,0.2413157429436053,0.09999999999999432
VT8020,52.8,52.8,WPG,2.475,0.859,0.2413157429436053,0.0
VT8020,52.9,52.92307692307692,WPG,2.465,0.752,0.3091387455727854,0.02307692307692122
VT8020,53.0,52.96969696969697,WPG,2.463,0.812,0.2688470392626704,0.030303030303031164
VT8020,53.2,53.2,WPG,2.125,0.675,0.2487795803364105,0.0
VT8020,53.3,53.30769230769231,WPG,2.294,0.68,0.3013871954236345,0.007692307692309441
VT8020,53.4,53.30769230769231,WPG,2.294,0.68,0.3013871954236345,0.09230769230769198
VT8020,53.6,53.65,WPG,2.312,0.799,0.2277762155448721,0.04999999999999716
VT8020,53.7,53.65,WPG,2.312,0.799,0.2277762155448721,0.05000000000000426
VT8020,54.4,54.44444444444444,WPG,2.178,0.745,0.219817669979228,0.04444444444444429
VT8020,54.5,54.54545454545455,WPG,2.175,0.677,0.2641165766614344,0.045454545454546746
VT8020,54.6,54.54545454545455,WPG,2.175,0.677,0.2641165766614344,0.054545454545454675
VT8020,54.7,54.66666666666666,WPG,2.53,0.854,0.2625508449063681,0.03333333333334565
VT8020,54.8,54.85714285714285,WPG,2.314,0.801,0.2269136982212117,0.057142857142849834
VT8020,54.9,54.85714285714285,WPG,2.314,0.801,0.2269136982212117,0.04285714285715159
VT8020,55.0,55.0,WPG,2.165,0.796,0.1811504852757488,0.0
VT8020,55.2,55.25,WPG,2.319,0.805,0.2261872685481918,0.04999999999999716
VT8020,55.3,55.25,WPG,2.319,0.805,0.2261872685481918,0.04999999999999716
VT8020,55.6,55.642857142857146,WPG,2.555,0.836,0.2829077980827514,0.04285714285714448
VT8020,55.7,55.642857142857146,WPG,2.555,0.836,0.2829077980827514,0.05714285714285694
VT8020,55.8,55.85714285714285,WPG,1.957,0.667,0.1991348452050623,0.057142857142849834
VT8020,55.9,55.85714285714285,WPG,1.957,0.667,0.1991348452050623,0.04285714285715159
VT8020,56.0,56.0,WPG,2.069,0.732,0.1921087167171161,0.0
VT8020,56.2,56.25,WPG,2.058,0.67,0.2299463484682055,0.04999999999999716
VT8020,56.3,56.25,WPG,2.058,0.67,0.2299463484682055,0.04999999999999716
VT8020,56.4,56.47058823529412,WPG,2.457,0.617,0.397401197019991,0.0705882352941245
VT8020,56.5,56.47058823529412,WPG,2.457,0.617,0.397401197019991,0.02941176470587692
VT8020,56.7,56.73333333333333,WPG,2.39,0.682,0.3318615046274779,0.03333333333332433
VT8020,56.8,56.73333333333333,WPG,2.39,0.682,0.3318615046274779,0.06666666666666998
VT8020,57.0,57.0,WPG,2.371,0.832,0.2252543159428166,0.0
VT8020,57.5,57.57142857142857,WPG,2.128,0.738,0.2080764424377498,0.0714285714285694
VT8020,57.6,57.57142857142857,WPG,2.128,0.738,0.2080764424377498,0.028571428571432023
VT8020,57.8,57.82857142857143,WPG,2.626,0.859,0.2910033640092145,0.028571428571432023
VT8020,57.9,57.82857142857143,WPG,2.626,0.859,0.2910033640092145,0.0714285714285694
VT8020,58.0,58.0,WPG,2.246,0.724,0.2564398509543223,0.0
VT8020,58.1,58.18181818181818,WPG,2.644,0.812,0.3286224665363898,0.08181818181817846
VT8020,58.2,58.18181818181818,WPG,2.644,0.812,0.3286224665363898,0.018181818181822962
VT8020,58.5,58.5,WPG,2.501,0.616,0.4127845232076594,0.0
VT8020,58.7,58.8,WPG,2.643,0.755,0.366350290855583,0.09999999999999432
VT8020,58.8,58.8,WPG,2.643,0.755,0.366350290855583,0.0
VT8020,58.9,58.84615384615385,WPG,2.616,0.752,0.3589880547362509,0.05384615384615188
VT8020,59.1,59.18181818181818,WPG,2.262,0.677,0.2928830166192018,0.08181818181817846
VT8020,59.2,59.18181818181818,WPG,2.262,0.677,0.2928830166192018,0.018181818181822962
VT8020,59.5,59.5,WPG,2.287,0.742,0.2577519944306705,0.0
VT8020,59.6,59.63636363636363,WPG,2.442,0.749,0.3038576249506295,0.03636363636363171
VT8020,59.7,59.63636363636363,WPG,2.442,0.749,0.3038576249506295,0.06363636363636971
MAD_M6C12,4.0,4.0,CPG,0.51,0.963,-0.4771684734300782,0.0
MAD_M6C12,4.1,4.099099099099099,CPG,0.521,0.964,-0.4652511336950139,0.0009009009009002256
MAD_M6C12,4.2,4.2,CPG,0.511,0.962,-0.4757077067277203,0.0
MAD_M6C12,4.3,4.3,CPG,0.546,0.963,-0.4650090863482905,0.0
MAD_M6C12,4.4,4.4,SSPG,0.5,0.956,-0.4753129192651824,0.0
MAD_M6C12,4.5,4.5,CPG,0.509,0.955,-0.4721542482492171,0.0
MAD_M6C12,4.6,4.6,SSPG,0.497,0.957,-0.4771912101058334,0.0
MAD_M6C12,4.7,4.699604743083004,CPG,0.591,0.967,-0.4487594452065032,0.0003952569169962672
MAD_M6C12,4.8,4.8,SSPG,0.499,0.951,-0.4727606634733872,0.0
MAD_M6C12,4.9,4.9,CPG,0.534,0.959,-0.4662483208622845,0.0
MAD_M6C12,5.0,5.0,SSPG,0.513,0.959,-0.4734149406106338,0.0
MAD_M6C12,5.1,5.1,CPG,0.525,0.955,-0.4669956811690818,0.0
MAD_M6C12,5.2,5.2,SSPG,0.514,0.96,-0.4739867384742096,0.0
MAD_M6C12,5.3,5.301075268817205,CPG,0.537,0.952,-0.4497678512792873,0.0010752688172050995
MAD_M6C12,5.4,5.4,SSPG,0.511,0.945,-0.4645173258142267,0.0
MAD_M6C12,5.5,5.5,SSPG,0.517,0.953,-0.4682160245235427,0.0
MAD_M6C12,5.6,5.6,CPG,0.536,0.956,-0.4635981147866804,0.0
MAD_M6C12,5.7,5.7,SSPG,0.519,0.947,-0.4628309288626917,0.0
MAD_M6C12,5.8,5.8,CPG,0.547,0.956,-0.4604447541300775,0.0
MAD_M6C12,5.9,6.0,SSPG,0.525,0.957,-0.4678212827335499,0.09999999999999964
MAD_M6C12,6.0,6.0,SSPG,0.525,0.957,-0.4678212827335499,0.0
MAD_M6C12,6.1,6.0,SSPG,0.525,0.957,-0.4678212827335499,0.09999999999999964
MAD_M6C12,6.2,6.2,CPG,0.564,0.954,-0.4532854597319316,0.0
MAD_M6C12,6.3,6.3,CPG,0.566,0.957,-0.4543220296670723,0.0
MAD_M6C12,6.4,6.4,CPG,0.605,0.958,-0.4420262323944647,0.0
MAD_M6C12,6.5,6.5,CPG,0.547,0.949,-0.4551123210375378,0.0
MAD_M6C12,6.6,6.6,CPG,0.556,0.952,-0.454522442740436,0.0
MAD_M6C12,6.7,6.700757575757578,CPG,0.565,0.946,-0.4399043978688519,0.0007575757575777331
MAD_M6C12,6.8,6.8,CPG,0.61,0.958,-0.440739235565092,0.0
MAD_M6C12,6.9,6.9,CPG,0.653,0.958,-0.4266631693557882,0.0
MAD_M6C12,7.0,7.0,CPG,0.573,0.95,-0.4473503714748418,0.0
MAD_M6C12,7.1,7.100840336134454,CPG,0.557,0.945,-0.4410948030296151,0.0008403361344546667
MAD_M6C12,7.2,7.200000000000001,CPG,0.559,0.942,-0.4468267468608506,8.881784197001252e-16
MAD_M6C12,7.3,7.3,CPG,0.576,0.949,-0.4458326036429809,0.0
MAD_M6C12,7.4,7.4,CPG,0.588,0.953,-0.4446776414794422,0.0
MAD_M6C12,7.5,7.5,CPG,0.576,0.951,-0.4467327206605673,0.0
MAD_M6C12,7.6,7.6,CPG,0.588,0.952,-0.4435909235420631,0.0
MAD_M6C12,7.7,7.69921875,CPG,0.581,0.947,-0.434765318369999,0.0007812500000001776
MAD_M6C12,7.8,7.8,CPG,0.574,0.948,-0.4455139487392839,0.0
MAD_M6C12,7.9,7.901960784313725,CPG,0.574,0.941,-0.421055848945124,0.001960784313724595
MAD_M6C12,8.0,8.0,CPG,0.58,0.951,-0.446020253491893,0.0
MAD_M6C12,8.1,8.098765432098766,CPG,0.695,0.959,-0.4006688583025416,0.001234567901233774
MAD_M6C12,8.2,8.198198198198199,CPG,0.577,0.942,-0.4230141047477677,0.0018018018018004511
MAD_M6C12,8.3,8.298245614035087,CPG,0.706,0.96,-0.3924574264261592,0.0017543859649133964
MAD_M6C12,8.4,8.4,CPG,0.633,0.948,-0.4261002972766887,0.0
MAD_M6C12,8.5,8.5,CPG,0.638,0.952,-0.4274399676113357,0.0
MAD_M6C12,8.6,8.6,CPG,0.628,0.948,-0.4279089314427801,0.0
MAD_M6C12,8.7,8.7,CPG,0.648,0.953,-0.4249174965031891,0.0
MAD_M6C12,8.8,8.8,CPG,0.599,0.948,-0.4373289866626266,0.0
MAD_M6C12,8.9,8.90625,CPG,0.658,0.954,-0.3596357183589421,0.006249999999999645
MAD_M6C12,9.0,8.999999999999998,CPG,0.583,0.939,-0.43696670293035,1.7763568394002505e-15
MAD_M6C12,9.1,9.1,CPG,0.595,0.945,-0.4367162178055308,0.0
MAD_M6C12,9.2,9.2,CPG,0.685,0.95,-0.4107244784937406,0.0
MAD_M6C12,9.3,9.306122448979592,CPG,0.605,0.945,-0.3721289960722608,0.0061224489795908
MAD_M6C12,9.4,9.4,CPG,0.691,0.951,-0.4091074024210943,0.0
MAD_M6C12,9.5,9.5,CPG,0.704,0.954,-0.406596264034859,0.0
MAD_M6C12,9.6,9.6,CPG,0.664,0.95,-0.4169583291828591,0.0
MAD_M6C12,9.7,9.696969696969695,CPG,0.653,0.95,-0.39044915975628,0.003030303030303827
MAD_M6C12,9.8,9.8,CPG,0.704,0.952,-0.4056597722496211,0.0
MAD_M6C12,9.9,9.896825396825395,CPG,0.648,0.945,-0.3879991188937573,0.0031746031746049397
MAD_M6C12,10.0,10.0,CPG,0.605,0.943,-0.4321301907771085,0.0
MAD_M6C12,10.1,10.1,CPG,0.784,0.956,-0.3815855533857891,0.0
MAD_M6C12,10.2,10.2,CPG,0.712,0.952,-0.4028128353179995,0.0
MAD_M6C12,10.3,10.29810298102981,CPG,0.725,0.954,-0.3808186490403861,0.001897018970190345
MAD_M6C12,10.4,10.4,CPG,0.731,0.953,-0.3973123445497235,0.0
MAD_M6C12,10.5,10.5,CPG,0.66,0.944,-0.4151643311277651,0.0
MAD_M6C12,10.6,10.595238095238097,CPG,0.663,0.945,-0.3671223963717402,0.004761904761902969
MAD_M6C12,10.7,10.703448275862067,CPG,0.714,0.948,-0.365243933059542,0.003448275862067973
MAD_M6C12,10.8,10.8,CPG,0.735,0.945,-0.3905256905555124,0.0
MAD_M6C12,10.9,10.904255319148936,CPG,0.748,0.953,-0.3495386070768098,0.004255319148935399
MAD_M6C12,11.0,11.0,CPG,0.628,0.939,-0.4221978454846127,0.0
MAD_M6C12,11.1,11.099099099099098,CPG,0.722,0.941,-0.383303689833641,0.0009009009009020019
MAD_M6C12,11.2,11.2,CPG,0.666,0.937,-0.4078632339283363,0.0
MAD_M6C12,11.3,11.302083333333334,CPG,0.732,0.949,-0.3731696170840249,0.002083333333333215
MAD_M6C12,11.4,11.314285714285717,WPG,0.773,0.903,-0.3497715805509456,0.08571428571428363
MAD_M6C12,11.5,11.5,CPG,0.732,0.947,-0.3931871247375384,0.0
MAD_M6C12,11.6,11.636363636363637,WPG,0.742,0.92,-0.3716712497425952,0.03636363636363704
MAD_M6C12,11.7,11.700980392156865,CPG,0.728,0.939,-0.3794157731055831,0.0009803921568654062
MAD_M6C12,11.8,11.801242236024844,CPG,0.761,0.949,-0.3724358807451884,0.0012422360248436348
MAD_M6C12,11.9,11.902597402597404,CPG,0.759,0.949,-0.3591735025653275,0.0025974025974040416
MAD_M6C12,12.0,12.0,CPG,0.692,0.944,-0.4043064176804369,0.0
MAD_M6C12,12.1,12.098412698412698,CPG,0.794,0.951,-0.3588211206919287,0.0015873015873015817
MAD_M6C12,12.2,12.212121212121213,WPG,0.74,0.911,-0.3664680167373133,0.012121212121213532
MAD_M6C12,12.3,12.272727272727272,WPG,0.771,0.903,-0.3501406406159691,0.027272727272729114
MAD_M6C12,12.4,12.4,CPG,0.695,0.941,-0.4009164109801968,0.0
MAD_M6C12,12.5,12.5,CPG,0.712,0.945,-0.3982171613371592,0.0
MAD_M6C12,12.6,12.597402597402596,CPG,0.776,0.949,-0.3534901930797801,0.0025974025974040416
MAD_M6C12,12.7,12.70408163265306,CPG,0.697,0.939,-0.3582610744493103,0.004081632653059941
MAD_M6C12,12.8,12.818181818181818,WPG,0.872,0.882,-0.3030574413037226,0.018181818181817633
MAD_M6C12,12.9,12.9,WPG,0.784,0.912,-0.3519602115046152,0.0
MAD_M6C12,13.0,13.0,CPG,0.744,0.936,-0.3815761813915181,0.0
MAD_M6C12,13.1,13.090909090909092,WPG,0.756,0.911,-0.3610890382675628,0.009090909090907928
MAD_M6C12,13.2,13.23076923076923,WPG,0.793,0.922,-0.356066725692228,0.03076923076923066
MAD_M6C12,13.3,13.333333333333334,WPG,0.75,0.917,-0.3666181026658217,0.033333333333333215
MAD_M6C12,13.4,13.333333333333334,WPG,0.75,0.917,-0.3666181026658217,0.06666666666666643
MAD_M6C12,13.5,13.5,CPG,0.775,0.946,-0.3782821355302451,0.0
MAD_M6C12,13.6,13.6,CPG,0.769,0.944,-0.3786529413515643,0.0
MAD_M6C12,13.7,13.75,WPG,0.748,0.882,-0.3443312819537615,0.05000000000000071
MAD_M6C12,13.8,13.75,WPG,0.748,0.882,-0.3443312819537615,0.05000000000000071
MAD_M6C12,13.9,13.92,WPG,0.701,0.897,-0.3698496592570431,0.019999999999999574
MAD_M6C12,14.0,14.000000000000002,CPG,0.815,0.938,-0.3597097930282473,1.7763568394002505e-15
MAD_M6C12,14.1,14.090909090909092,WPG,0.759,0.899,-0.3518274744715445,0.009090909090907928
MAD_M6C12,14.2,14.192307692307692,WPG,0.792,0.909,-0.3476140645610932,0.007692307692307665
MAD_M6C12,14.3,14.3,WPG,0.774,0.9,-0.3477329463860937,0.0
MAD_M6C12,14.4,14.425925925925926,WPG,0.798,0.915,-0.3495204500589856,0.02592592592592524
MAD_M6C12,14.5,14.5,WPG,0.706,0.881,-0.3571556438878518,0.0
MAD_M6C12,14.6,14.578512396694215,WPG,0.81,0.923,-0.3512152063403038,0.021487603305784475
MAD_M6C12,14.7,14.761904761904765,WPG,0.769,0.857,-0.3201899076787058,0.06190476190476524
MAD_M6C12,14.8,14.823529411764708,WPG,0.807,0.878,-0.3218352303681379,0.023529411764707575
MAD_M6C12,14.9,14.909090909090908,WPG,0.807,0.918,-0.3489572166429003,0.009090909090907928
MAD_M6C12,15.0,15.0,WPG,0.722,0.907,-0.3696473550699646,0.0
MAD_M6C12,15.1,15.085714285714284,WPG,0.818,0.903,-0.3350023775123017,0.014285714285716011
MAD_M6C12,15.2,15.238095238095235,WPG,0.756,0.89,-0.3467358142385148,0.038095238095236184
MAD_M6C12,15.3,15.3,CPG,0.848,0.944,-0.352458820308596,0.0
MAD_M6C12,15.4,15.4,WPG,0.711,0.879,-0.3545120128840231,0.0
MAD_M6C12,15.5,15.494736842105263,WPG,0.868,0.879,-0.3026994888707436,0.005263157894736636
MAD_M6C12,15.6,15.583333333333334,WPG,0.824,0.892,-0.3257355646504702,0.01666666666666572
MAD_M6C12,15.7,15.681818181818182,WPG,0.726,0.881,-0.3507228749894832,0.018181818181817633
MAD_M6C12,15.8,15.785714285714286,WPG,0.76,0.899,-0.3513081800623819,0.014285714285714235
MAD_M6C12,15.9,15.925925925925926,WPG,0.828,0.915,-0.3394348532702737,0.02592592592592524
MAD_M6C12,16.0,16.0,CPG,0.816,0.94,-0.3606004693625143,0.0
MAD_M6C12,16.1,16.11111111111111,WPG,0.727,0.895,-0.3598804449809318,0.011111111111109295
MAD_M6C12,16.2,16.2,WPG,0.702,0.893,-0.366499624555298,0.0
MAD_M6C12,16.3,16.333333333333332,WPG,0.843,0.9,-0.3249390487192937,0.03333333333333144
MAD_M6C12,16.4,16.418181818181818,WPG,0.839,0.919,-0.3387071209106963,0.01818181818181941
MAD_M6C12,16.5,16.5,WPG,0.703,0.877,-0.3557153055524017,0.0
MAD_M6C12,16.6,16.615384615384617,WPG,0.829,0.9,-0.3294970309521006,0.01538461538461533
MAD_M6C12,16.7,16.703703703703702,WPG,0.841,0.923,-0.3405867010594936,0.0037037037037030984
MAD_M6C12,16.8,16.77922077922078,WPG,0.77,0.897,-0.3468523263056042,0.020779220779221674
MAD_M6C12,16.9,16.88888888888889,WPG,0.77,0.887,-0.3402079814960899,0.011111111111109295
MAD_M6C12,17.0,17.0,WPG,0.817,0.91,-0.3398156000442172,0.0
MAD_M6C12,17.1,17.1,WPG,0.777,0.904,-0.3491072124281873,0.0
MAD_M6C12,17.2,17.185185185185187,WPG,0.806,0.908,-0.3420010334666682,0.014814814814812394
MAD_M6C12,17.3,17.333333333333332,WPG,0.791,0.914,-0.3513802164319745,0.03333333333333144
MAD_M6C12,17.4,17.333333333333332,WPG,0.791,0.914,-0.3513802164319745,0.06666666666666643
MAD_M6C12,17.5,17.5,WPG,0.738,0.893,-0.3543945891820266,0.0
MAD_M6C12,17.6,17.571428571428573,WPG,0.794,0.899,-0.3400298517448594,0.02857142857142847
MAD_M6C12,17.7,17.704545454545453,WPG,0.798,0.906,-0.3433912599385611,0.004545454545453964
MAD_M6C12,17.8,17.82716049382716,WPG,0.791,0.908,-0.347585845255223,0.027160493827160792
MAD_M6C12,17.9,17.88888888888889,WPG,0.74,0.877,-0.3433882102855236,0.011111111111109295
MAD_M6C12,18.0,18.0,WPG,0.753,0.879,-0.3404970252866829,0.0
MAD_M6C12,18.1,18.05128205128205,WPG,0.811,0.855,-0.3053268011548199,0.04871794871795032
MAD_M6C12,18.2,18.22222222222222,WPG,0.809,0.911,-0.3431701825219911,0.022222222222222143
